#t 	 x1 	 y1 	 z1 	 x2 	 y2 	 z2 	 z1 	 z2 	 x3 	 y3 	 z3 	 x4 	 y4 	 z4 	 E 
0.62	0.145039	0.0584409	0	-0.376964	0.673538	0	0.376964	-0.673538	0	-0.145039	-0.0584409	0	-1391.01
0.63	-0.083765	-0.0674554	0	-0.4326	0.642448	0	0.4326	-0.642448	0	0.083765	0.0674554	0	-1742.85
0.64	-0.312197	-0.192988	0	-0.473984	0.590206	0	0.473984	-0.590206	0	0.312197	0.192988	0	-884.488
0.65	-0.537222	-0.317088	0	-0.499934	0.519239	0	0.499934	-0.519239	0	0.537222	0.317088	0	-665.829
0.66	-0.747599	-0.434512	0	-0.50922	0.433179	0	0.50922	-0.433179	0	0.747599	0.434512	0	-629.366
0.67	-0.915326	-0.530741	0	-0.499653	0.336519	0	0.499653	-0.336519	0	0.915326	0.530741	0	-791.872
0.68	-0.997809	-0.582383	0	-0.46858	0.234395	0	0.46858	-0.234395	0	0.997809	0.582383	0	-993.406
0.69	-0.96558	-0.571897	0	-0.415833	0.131697	0	0.415833	-0.131697	0	0.96558	0.571897	0	-995.337
0.7	-0.831689	-0.504673	0	-0.346059	0.0313904	0	0.346059	-0.0313904	0	0.831689	0.504673	0	-964.459
0.71	-0.638328	-0.403103	0	-0.266417	-0.0660927	0	0.266417	0.0660927	0	0.638328	0.403103	0	-1274.42
0.72	-0.421856	-0.287485	0	-0.182574	-0.161686	0	0.182574	0.161686	0	0.421856	0.287485	0	-2309.08
0.73	-0.199761	-0.16809	0	-0.0974058	-0.256328	0	0.0974058	0.256328	0	0.199761	0.16809	0	-4503.9
0.74	0.0230142	-0.0480844	0	-0.0118985	-0.350333	0	0.0118985	0.350333	0	-0.0230142	0.0480844	0	-4503.85
0.75	0.245775	0.0719891	0	0.0736222	-0.443136	0	-0.0736222	0.443136	0	-0.245775	-0.0719891	0	-1769.04
0.76	0.467686	0.191683	0	0.158596	-0.532681	0	-0.158596	0.532681	0	-0.467686	-0.191683	0	-939.825
0.77	0.683183	0.308384	0	0.241357	-0.614235	0	-0.241357	0.614235	0	-0.683183	-0.308384	0	-607.09
0.78	0.873441	0.413216	0	0.317951	-0.67933	0	-0.317951	0.67933	0	-0.873441	-0.413216	0	-611.451
0.79	1.00059	0.488083	0	0.381391	-0.716556	0	-0.381391	0.716556	0	-1.00059	-0.488083	0	-815.64
0.8	1.02241	0.512454	0	0.423321	-0.715979	0	-0.423321	0.715979	0	-1.02241	-0.512454	0	-889.116
0.81	0.928076	0.480585	0	0.438804	-0.675366	0	-0.438804	0.675366	0	-0.928076	-0.480585	0	-707.117
0.82	0.749606	0.407494	0	0.429866	-0.601778	0	-0.429866	0.601778	0	-0.749606	-0.407494	0	-569.513
0.83	0.530581	0.314203	0	0.403491	-0.506614	0	-0.403491	0.506614	0	-0.530581	-0.314203	0	-709.155
0.84	0.298689	0.214319	0	0.36707	-0.399908	0	-0.36707	0.399908	0	-0.298689	-0.214319	0	-1206.95
0.85	0.0644204	0.11311	0	0.325798	-0.288076	0	-0.325798	0.288076	0	-0.0644204	-0.11311	0	-2481.02
0.86	-0.169965	0.0117087	0	0.282463	-0.174363	0	-0.282463	0.174363	0	0.169965	-0.0117087	0	-3614.4
0.87	-0.403952	-0.0897477	0	0.238176	-0.0600929	0	-0.238176	0.0600929	0	0.403952	0.0897477	0	-2827.51
0.88	-0.634701	-0.190507	0	0.192907	0.0541955	0	-0.192907	-0.0541955	0	0.634701	0.190507	0	-1580.73
0.89	-0.849847	-0.286439	0	0.145519	0.167798	0	-0.145519	-0.167798	0	0.849847	0.286439	0	-1133.05
0.9	-1.01845	-0.366067	0	0.0938798	0.278967	0	-0.0938798	-0.278967	0	1.01845	0.366067	0	-1029.55
0.91	-1.0945	-0.411044	0	0.0358437	0.384485	0	-0.0358437	-0.384485	0	1.0945	0.411044	0	-1049.97
0.92	-1.0479	-0.407889	0	-0.0288836	0.480541	0	0.0288836	-0.480541	0	1.0479	0.407889	0	-893.046
0.93	-0.894584	-0.360982	0	-0.0978935	0.564281	0	0.0978935	-0.564281	0	0.894584	0.360982	0	-668.619
0.94	-0.679685	-0.287484	0	-0.167421	0.633783	0	0.167421	-0.633783	0	0.679685	0.287484	0	-621.902
0.95	-0.440728	-0.202749	0	-0.233801	0.686583	0	0.233801	-0.686583	0	0.440728	0.202749	0	-767.786
0.96	-0.195426	-0.114528	0	-0.293648	0.719041	0	0.293648	-0.719041	0	0.195426	0.114528	0	-1128.74
0.97	0.0509391	-0.0252571	0	-0.343697	0.727272	0	0.343697	-0.727272	0	-0.0509391	0.0252571	0	-2703.83
0.98	0.296798	0.0646382	0	-0.381051	0.708783	0	0.381051	-0.708783	0	-0.296798	-0.0646382	0	-951.417
0.99	0.539603	0.154941	0	-0.403586	0.663681	0	0.403586	-0.663681	0	-0.539603	-0.154941	0	-687.534
1	0.770129	0.243694	0	-0.409912	0.594766	0	0.409912	-0.594766	0	-0.770129	-0.243694	0	-602.826


